uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes,Unnamed: 19,Unnamed: 20,Unnamed: 21
11853_Sample 3BC_Jan-8-23_covN2_1_2023-01-10,Sample 3BC_Jan-8-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,6.738,,,,,,,
11854_Sample 3BC_Jan-8-23_covN2_2_2023-01-10,Sample 3BC_Jan-8-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,9.217,,,,,,,
11855_Sample 3BC_Jan-8-23_nPMMoV_1_2023-01-10,Sample 3BC_Jan-8-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,463.945,,,,,,,
11856_Sample 3BC_Jan-8-23_nPMMoV_2_2023-01-10,Sample 3BC_Jan-8-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,476.953,,,,,,,
11857_Sample 4C_Jan-6-23_covN1_1_2023-01-10,Sample 4C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,7.043,,,,,,,
11858_Sample 4C_Jan-6-23_covN1_2_2023-01-10,Sample 4C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,4.121,,,,,,,
11859_Sample 4C_Jan-6-23_covN2_1_2023-01-10,Sample 4C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,6.016,,,,,,,
11860_Sample 4C_Jan-6-23_covN2_2_2023-01-10,Sample 4C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,5.857,,,,,,,
11861_Sample 4C_Jan-6-23_nPMMoV_1_2023-01-10,Sample 4C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,795.5,,,,,,,
11862_Sample 4C_Jan-6-23_nPMMoV_2_2023-01-10,Sample 4C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,870.301,,,,,,,
11863_Sample 4BC_Jan-8-23_covN1_1_2023-01-10,Sample 4BC_Jan-8-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,0.815,,,,,,,
11864_Sample 4BC_Jan-8-23_covN1_2_2023-01-10,Sample 4BC_Jan-8-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,1.206,,,,,,,
11865_Sample 4BC_Jan-8-23_covN2_1_2023-01-10,Sample 4BC_Jan-8-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,0.497,,,,,,,
11866_Sample 4BC_Jan-8-23_covN2_2_2023-01-10,Sample 4BC_Jan-8-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,2.58,,,,,,,
11867_Sample 4BC_Jan-8-23_nPMMoV_1_2023-01-10,Sample 4BC_Jan-8-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,978.83,,,,,,,
11868_Sample 4BC_Jan-8-23_nPMMoV_2_2023-01-10,Sample 4BC_Jan-8-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,834.0941,,,,,,,
11869_Sample 6C_Jan-6-23_covN1_1_2023-01-10,Sample 6C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,9.147,,,,,,,
11870_Sample 6C_Jan-6-23_covN1_2_2023-01-10,Sample 6C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,12.354,,,,,,,
11871_Sample 6C_Jan-6-23_covN2_1_2023-01-10,Sample 6C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,24.891,,,,,,,
11872_Sample 6C_Jan-6-23_covN2_2_2023-01-10,Sample 6C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,25.393,,,,,,,
11873_Sample 6C_Jan-6-23_nPMMoV_1_2023-01-10,Sample 6C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,2371.333,,,,,,,
11874_Sample 6C_Jan-6-23_nPMMoV_2_2023-01-10,Sample 6C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,2612.941,,,,,,,
11875_Sample 6BC_Jan-8-23_covN1_1_2023-01-10,Sample 6BC_Jan-8-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,18.048,,,,,,,
11876_Sample 6BC_Jan-8-23_covN1_2_2023-01-10,Sample 6BC_Jan-8-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,24.377,,,,,,,
11877_Sample 6BC_Jan-8-23_covN2_1_2023-01-10,Sample 6BC_Jan-8-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,37.382,,,,,,,
11878_Sample 6BC_Jan-8-23_covN2_2_2023-01-10,Sample 6BC_Jan-8-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,38.908,,,,,,,
11879_Sample 6BC_Jan-8-23_nPMMoV_1_2023-01-10,Sample 6BC_Jan-8-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,1940.564,,,,,,,
11880_Sample 6BC_Jan-8-23_nPMMoV_2_2023-01-10,Sample 6BC_Jan-8-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,2437.819,,,,,,,
11881_Sample 8C_Jan-6-23_covN1_1_2023-01-10,Sample 8C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,1.199,,,,,,,
11882_Sample 8C_Jan-6-23_covN1_2_2023-01-10,Sample 8C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,0.459,,,,,,,
11883_Sample 8C_Jan-6-23_covN2_1_2023-01-10,Sample 8C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,1.182,,,,,,,
11884_Sample 8C_Jan-6-23_covN2_2_2023-01-10,Sample 8C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,2.413,,,,,,,
11885_Sample 8C_Jan-6-23_nPMMoV_1_2023-01-10,Sample 8C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,529.065,,,,,,,
11886_Sample 8C_Jan-6-23_nPMMoV_2_2023-01-10,Sample 8C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,409.662,,,,,,,
11887_Sample 8BC_Jan-9-23_covN1_1_2023-01-10,Sample 8BC_Jan-9-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,4.666,,,,,,,
11888_Sample 8BC_Jan-9-23_covN1_2_2023-01-10,Sample 8BC_Jan-9-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,6.385,,,,,,,
11889_Sample 8BC_Jan-9-23_covN2_1_2023-01-10,Sample 8BC_Jan-9-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,12.95,,,,,,,
11890_Sample 8BC_Jan-9-23_covN2_2_2023-01-10,Sample 8BC_Jan-9-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,18.811,,,,,,,
11891_Sample 8BC_Jan-9-23_nPMMoV_1_2023-01-10,Sample 8BC_Jan-9-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,2079.458,,,,,,,
11892_Sample 8BC_Jan-9-23_nPMMoV_2_2023-01-10,Sample 8BC_Jan-9-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,2760.843,,,,,,,
11893_Sample 10C_Jan-10-23_covN1_1_2023-01-10,Sample 10C_Jan-10-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,6.684,,,,,,,
11894_Sample 10C_Jan-10-23_covN1_2_2023-01-10,Sample 10C_Jan-10-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,7.667,,,,,,,
11895_Sample 10C_Jan-10-23_covN2_1_2023-01-10,Sample 10C_Jan-10-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,9.722,,,,,,,
11896_Sample 10C_Jan-10-23_covN2_2_2023-01-10,Sample 10C_Jan-10-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,10.817,,,,,,,
11897_Sample 10C_Jan-10-23_nPMMoV_1_2023-01-10,Sample 10C_Jan-10-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,1041.663,,,,,,,
11898_Sample 10C_Jan-10-23_nPMMoV_2_2023-01-10,Sample 10C_Jan-10-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,1056.165,,,,,,,
11899_Sample 0C_Jan-6-23_covN1_1_2023-01-10,Sample 0C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,49.05,,,,,,,
11900_Sample 0C_Jan-6-23_covN1_2_2023-01-10,Sample 0C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,31.044,,,,,,,
11901_Sample 0C_Jan-6-23_covN2_1_2023-01-10,Sample 0C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,87.176,,,,,,,
11902_Sample 0C_Jan-6-23_covN2_2_2023-01-10,Sample 0C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,60.819,,,,,,,
11903_Sample 0C_Jan-6-23_nPMMoV_1_2023-01-10,Sample 0C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,692.78,,,,,,,
11904_Sample 0C_Jan-6-23_nPMMoV_2_2023-01-10,Sample 0C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,876.338,,,,,,,
11905_Sample 2C_Jan-6-23_covN1_1_2023-01-10,Sample 2C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,3.546,,,,,,,
11906_Sample 2C_Jan-6-23_covN1_2_2023-01-10,Sample 2C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,4.343,,,,,,,
11907_Sample 2C_Jan-6-23_covN2_1_2023-01-10,Sample 2C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,14.797,,,,,,,
11908_Sample 2C_Jan-6-23_covN2_2_2023-01-10,Sample 2C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,6.828,,,,,,,
11909_Sample 2C_Jan-6-23_nPMMoV_1_2023-01-10,Sample 2C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,1123.962,,,,,,,
11910_Sample 2C_Jan-6-23_nPMMoV_2_2023-01-10,Sample 2C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,1196.112,,,,,,,
11911_Sample 10C_Jan-6-23_covN1_1_2023-01-10,Sample 10C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,1.0,15.129,,,,,,,
11911_Sample 10C_Jan-6-23_covN1_2_2023-01-10,Sample 10C_Jan-6-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN1,,gcMl,,2.0,12.848,,,,,,,
11912_Sample 10C_Jan-6-23_covN2_1_2023-01-10,Sample 10C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,1.0,34.739,,,,,,,
11913_Sample 10C_Jan-6-23_covN2_2_2023-01-10,Sample 10C_Jan-6-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,covN2,,gcMl,,2.0,41.59,,,,,,,
11914_Sample 10C_Jan-6-23_nPMMoV_1_2023-01-10,Sample 10C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,1.0,2354.997,,,,,,,
11915_Sample 10C_Jan-6-23_nPMMoV_2_2023-01-10,Sample 10C_Jan-6-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-10,2023-01-10,solid,nPMMoV,,gcMl,,2.0,3105.129,,,,,,,
11916_Sample 10C_Jan-6-23_covN1_1_2023-01-12,Sample 0C_Jan-12-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,1.0,7.419,,,,,,,
11917_Sample 0C_Jan-12-23_covN1_2_2023-01-12,Sample 0C_Jan-12-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,2.0,10.127,,,,,,,
11918_Sample 0C_Jan-12-23_covN2_1_2023-01-12,Sample 0C_Jan-12-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,1.0,8.074,,,,,,,
11919_Sample 0C_Jan-12-23_covN2_2_2023-01-12,Sample 0C_Jan-12-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,2.0,9.09,,,,,,,
11920_Sample 0C_Jan-12-23_nPMMoV_1_2023-01-12,Sample 0C_Jan-12-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,1.0,1636.688,,,,,,,
11921_Sample 0C_Jan-12-23_nPMMoV_2_2023-01-12,Sample 0C_Jan-12-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,2.0,1636.688,,,,,,,
11922_Sample 0C_Jan-12-23_covN1_1_2023-01-12,Sample 2C_Jan-12-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,1.0,47.369,,,,,,,
11923_Sample 2C_Jan-12-23_covN1_2_2023-01-12,Sample 2C_Jan-12-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,2.0,41.073,,,,,,,
11924_Sample 2C_Jan-12-23_covN2_1_2023-01-12,Sample 2C_Jan-12-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,1.0,82.035,,,,,,,
11925_Sample 2C_Jan-12-23_covN2_2_2023-01-12,Sample 2C_Jan-12-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,2.0,59.016,,,,,,,
11926_Sample 2C_Jan-12-23_nPMMoV_1_2023-01-12,Sample 2C_Jan-12-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,1.0,2400.686,,,,,,,
11927_Sample 2C_Jan-12-23_nPMMoV_2_2023-01-12,Sample 2C_Jan-12-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,2.0,2641.969,,,,,,,
11928_Sample 2C_Jan-12-23_covN1_1_2023-01-12,Sample 3C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,1.0,2.842,,,,,,,
11930_Sample 3C_Jan-11-23_covN1_2_2023-01-12,Sample 3C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,2.0,5.724,,,,,,,
11931_Sample 3C_Jan-11-23_covN2_1_2023-01-12,Sample 3C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,1.0,9.15,,,,,,,
11932_Sample 3C_Jan-11-23_covN2_2_2023-01-12,Sample 3C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,2.0,7.761,,,,,,,
11933_Sample 3C_Jan-11-23_nPMMoV_1_2023-01-12,Sample 3C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,1.0,735.144,,,,,,,
11934_Sample 3C_Jan-11-23_nPMMoV_2_2023-01-12,Sample 3C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,2.0,837.18,,,,,,,
11935_Sample 4C_Jan-11-23_covN1_1_2023-01-12,Sample 4C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,1.0,2.029,,,,,,,
11936_Sample 4C_Jan-11-23_covN1_2_2023-01-12,Sample 4C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,2.0,1.047,,,,,,,
11937_Sample 4C_Jan-11-23_covN2_1_2023-01-12,Sample 4C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,1.0,0.0,,,,,,,
11938_Sample 4C_Jan-11-23_covN2_2_2023-01-12,Sample 4C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,2.0,1.786,,,,,,,
11939_Sample 4C_Jan-11-23_nPMMoV_1_2023-01-12,Sample 4C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,1.0,562.999,,,,,,,
11940_Sample 4C_Jan-11-23_nPMMoV_2_2023-01-12,Sample 4C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,2.0,431.165,,,,,,,
11941_Sample 6C_Jan-11-23_covN1_1_2023-01-12,Sample 6C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,1.0,35.614,,,,,,,
11942_Sample 6C_Jan-11-23_covN1_2_2023-01-12,Sample 6C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,2.0,37.999,,,,,,,
11943_Sample 6C_Jan-11-23_covN2_1_2023-01-12,Sample 6C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,1.0,63.034,,,,,,,
11944_Sample 6C_Jan-11-23_covN2_2_2023-01-12,Sample 6C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,2.0,51.392,,,,,,,
11945_Sample 6C_Jan-11-23_nPMMoV_1_2023-01-12,Sample 6C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,1.0,1078.305,,,,,,,
11946_Sample 6C_Jan-11-23_nPMMoV_2_2023-01-12,Sample 6C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,2.0,921.322,,,,,,,
11947_Sample 8C_Jan-11-23_covN1_1_2023-01-12,Sample 8C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,1.0,11.017,,,,,,,
11948_Sample 8C_Jan-11-23_covN1_2_2023-01-12,Sample 8C_Jan-11-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,2.0,6.998,,,,,,,
11949_Sample 8C_Jan-11-23_covN2_1_2023-01-12,Sample 8C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,1.0,22.411,,,,,,,
11950_Sample 8C_Jan-11-23_covN2_2_2023-01-12,Sample 8C_Jan-11-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,2.0,20.303,,,,,,,
11951_Sample 8C_Jan-11-23_nPMMoV_1_2023-01-12,Sample 8C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,1.0,1851.151,,,,,,,
11952_Sample 8C_Jan-11-23_nPMMoV_2_2023-01-12,Sample 8C_Jan-11-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,2.0,1876.651,,,,,,,
11953_Sample 10C_Jan-12-23_covN1_1_2023-01-12,Sample 10C_Jan-12-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,1.0,24.453,,,,,,,
11954_Sample 10C_Jan-12-23_covN1_2_2023-01-12,Sample 10C_Jan-12-23,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN1,,gcMl,,2.0,23.368,,,,,,,
11955_Sample 10C_Jan-12-23_covN2_1_2023-01-12,Sample 10C_Jan-12-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,1.0,37.216,,,,,,,
11956_Sample 10C_Jan-12-23_covN2_2_2023-01-12,Sample 10C_Jan-12-23,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,covN2,,gcMl,,2.0,29.945,,,,,,,
11957_Sample 10C_Jan-12-23_nPMMoV_1_2023-01-12,Sample 10C_Jan-12-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,1.0,3449.787,,,,,,,
11958_Sample 10C_Jan-12-23_nPMMoV_2_2023-01-12,Sample 10C_Jan-12-23,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2023-01-12,2023-01-12,solid,nPMMoV,,gcMl,,2.0,4235.638,,,,,,,
